transaction_id,transaction_date,weekday,customer_id,store_id,product_id,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,unit_cost,gross_profit,margin_pct,payment_method,channel,promotion_applied,promotion_type,weather_conditions,holiday_flag,inventory_level,stockout_flag,forecasted_demand,actual_demand,forecast_error,return_flag,satisfaction_score
20233477,2024-04-16,Tuesday,20556,111,1022,4.0,314.54,0.07,1258.16,88.0712,1170.0888,187.99,418.1288,0.35734792094411977,Gift Card,In-Store,True,Manufacturer Rebate,Stormy,False,383,False,359,438,79.0,False,3.0
20233478,2024-07-09,Tuesday,20295,144,1044,3.0,68.82,0.0,206.46,0.0,206.46,46.06,68.28,0.33071781458878224,Gift Card,In-Store,False,None,Snowy,False,316,False,129,137,8.0,False,5.0
20233479,2023-02-06,Monday,20198,145,1023,6.0,127.34,0.18,764.04,137.5272,626.5128,70.74,202.0728,0.32253578857447135,Gift Card,Online,True,Loyalty Reward,Rainy,False,444,False,398,263,-135.0,False,3.0
20233480,2023-03-16,Thursday,20360,124,1010,1.0,372.98,0.23,372.98,85.7854,287.1946,261.42,25.7746,0.08974611639633899,Cash,In-Store,True,Bundle Deal,Rainy,False,285,False,131,94,-37.0,False,5.0
20233481,2024-05-01,Wednesday,20794,134,1004,4.0,662.36,0.26,2649.44,688.8544,1960.5856,445.03,180.4656,0.09204678438931715,Gift Card,Online,True,Manufacturer Rebate,Windy,False,198,False,198,129,-69.0,False,4.0
20233482,2023-01-03,Tuesday,20509,145,1016,1.0,374.19,0.3,374.19,112.257,261.933,263.25,-1.317,-0.005028003344366717,Cash,Mobile App,True,BOGO,Sunny,False,509,False,348,316,-32.0,False,3.0
20233483,2023-07-30,Sunday,20406,135,1012,6.0,250.44,0.2,1502.64,300.528,1202.112,173.37,161.892,0.13467297556300897,Cash,Curbside Pickup,True,Loyalty Reward,Cloudy,False,476,False,308,190,-118.0,False,5.0
20233484,2023-05-29,Monday,20410,137,1040,3.0,92.0,0.0,276.0,0.0,276.0,47.28,134.16,0.4860869565217391,Gift Card,Curbside Pickup,False,None,Sunny,False,459,False,33,43,10.0,False,5.0
20233485,2023-01-19,Thursday,20142,122,1006,7.0,285.72,0.0,2000.04,0.0,2000.04,163.55,855.19,0.4275864482710346,Credit Card,Curbside Pickup,False,None,Sunny,False,126,False,479,583,104.0,False,1.0
20233486,2023-11-03,Friday,20461,136,1037,2.0,409.73,0.2,819.46,163.892,655.568,270.26,115.048,0.17549361774827327,Debit Card,In-Store,True,Manufacturer Rebate,Windy,False,32,False,114,88,-26.0,False,1.0
20233487,2023-08-15,Tuesday,20034,110,1007,1.0,1098.76,0.0,1098.76,0.0,1098.76,637.12,461.64,0.42014634679092794,Gift Card,Curbside Pickup,False,None,Windy,False,309,False,165,191,26.0,False,4.0
20233488,2024-12-18,Wednesday,20931,102,1025,4.0,535.32,0.34,2141.28,728.0352,1413.2448,301.28,208.1248,0.14726733825590588,Credit Card,Mobile App,True,Loyalty Reward,Rainy,False,73,False,260,259,-1.0,False,2.0
20233489,2024-11-20,Wednesday,20379,105,1049,6.0,151.08,0.0,906.48,0.0,906.48,117.26,202.92,0.2238549113052687,Digital Wallet,In-Store,False,None,Cloudy,False,65,False,405,368,-37.0,False,3.0
20233490,2023-01-31,Tuesday,20081,132,1040,1.0,92.13,0.0,92.13,0.0,92.13,47.28,44.85,0.4868121133181374,Credit Card,Curbside Pickup,False,None,Sunny,False,286,False,157,189,32.0,False,5.0
20233491,2023-03-10,Friday,20534,107,1030,2.0,876.94,0.28,1753.88,491.0864,1262.7936,569.19,124.4136,0.09852251389300663,EBT,Curbside Pickup,True,BOGO,Sunny,False,468,False,328,386,58.0,True,5.0
20233492,2023-06-27,Tuesday,20775,109,1025,1.0,514.94,0.09,514.94,46.3446,468.5954,301.28,167.3154,0.35705728225245076,Cash,Mobile App,True,Manufacturer Rebate,Snowy,False,482,False,234,153,-81.0,False,5.0
20233493,2024-04-03,Wednesday,21044,147,1041,2.0,635.99,0.0,1271.98,0.0,1271.98,486.05,299.88,0.23575842387458923,Debit Card,Online,False,None,Sunny,False,77,False,397,433,36.0,False,5.0
20233494,2024-04-29,Monday,20511,113,1035,1.0,738.8,0.15,738.8,110.82,627.98,403.28,224.7,0.35781394311920767,Digital Wallet,Mobile App,True,Bundle Deal,Rainy,False,182,False,448,558,110.0,False,1.0
20233495,2024-11-27,Wednesday,20588,114,1001,4.0,607.05,0.15,2428.2,364.23,2063.97,419.73,385.05,0.18655794415616495,Cash,In-Store,True,Percentage Discount,Windy,False,1,True,438,460,22.0,False,4.0
20233496,2023-12-18,Monday,20919,115,1044,6.0,65.42,0.25,392.52,98.13,294.39,46.06,18.03,0.06124528686436351,Cash,Curbside Pickup,True,BOGO,Sunny,False,227,False,227,256,29.0,False,4.0
20233497,2024-12-23,Monday,20504,126,1012,3.0,258.2,0.0,774.6,0.0,774.6,173.37,254.49,0.328543764523625,Gift Card,Mobile App,False,None,Snowy,False,449,False,266,186,-80.0,False,4.0
20233498,2023-04-10,Monday,20170,133,1021,2.0,81.19,0.0,162.38,0.0,162.38,45.04,72.3,0.4452518783101367,Debit Card,Online,False,None,Rainy,False,307,False,475,540,65.0,False,4.0
20233499,2023-07-27,Thursday,20993,131,1043,3.0,125.45,0.34,376.35,127.959,248.391,75.88,20.751,0.08354167421524947,Credit Card,Online,True,BOGO,Sunny,False,288,False,220,165,-55.0,False,3.0
20233500,2024-08-21,Wednesday,20868,147,1043,7.0,122.71,0.31,858.97,266.2807,592.6893,75.88,61.5293,0.1038137519945105,Gift Card,Online,True,Percentage Discount,Sunny,False,79,False,48,45,-3.0,False,1.0
20233501,2023-12-04,Monday,20802,142,1040,5.0,89.77,0.18,448.85,80.793,368.057,47.28,131.657,0.35770818106977986,Debit Card,In-Store,True,Loyalty Reward,Windy,False,369,False,425,334,-91.0,False,4.0
20233502,2023-08-16,Wednesday,20729,135,1031,4.0,555.4,0.0,2221.6,0.0,2221.6,402.09,613.24,0.27603528988116677,Credit Card,Online,False,None,Stormy,False,448,False,473,381,-92.0,False,3.0
20233503,2024-01-02,Tuesday,20128,129,1012,7.0,239.12,0.31,1673.84,518.8904,1154.9496,173.37,-58.6404,-0.050773124645439066,Cash,Mobile App,True,Loyalty Reward,Cloudy,False,216,False,245,298,53.0,False,4.0
20233504,2024-05-07,Tuesday,20702,116,1047,1.0,413.08,0.0,413.08,0.0,413.08,273.17,139.91,0.33869952551563853,Debit Card,Curbside Pickup,False,None,Stormy,False,450,False,176,138,-38.0,False,4.0
20233505,2023-04-16,Sunday,20613,116,1018,1.0,328.28,0.0,328.28,0.0,328.28,198.14,130.14,0.39642987693432435,Cash,Online,False,None,Cloudy,False,463,False,233,241,8.0,False,3.0
20233506,2023-08-02,Wednesday,20789,102,1012,6.0,261.5,0.07,1569.0,109.83,1459.17,173.37,418.95,0.28711527786344293,Cash,Online,True,Clearance,Cloudy,False,50,False,140,143,3.0,False,5.0
20233507,2023-12-21,Thursday,20071,126,1020,2.0,349.2,0.0,698.4,0.0,698.4,190.07,318.26,0.4556987399770905,Credit Card,In-Store,False,None,Windy,False,35,False,124,132,8.0,False,4.0
20233508,2024-11-02,Saturday,20811,149,1014,6.0,220.13,0.0,1320.78,0.0,1320.78,172.18,287.7,0.21782583019125065,Debit Card,In-Store,False,None,Windy,False,382,False,334,321,-13.0,False,1.0
20233509,2023-01-12,Thursday,20115,112,1010,4.0,409.72,0.0,1638.88,0.0,1638.88,261.42,593.2,0.36195450551596214,Cash,Mobile App,False,None,Rainy,False,67,False,21,15,-6.0,False,5.0
20233510,2023-04-05,Wednesday,20411,134,1015,6.0,251.47,0.0,1508.82,0.0,1508.82,149.38,612.54,0.4059728794687239,Digital Wallet,Mobile App,False,None,Snowy,False,358,False,184,204,20.0,False,1.0
20233511,2023-01-22,Sunday,20144,146,1024,2.0,473.25,0.0,946.5,0.0,946.5,283.62,379.26,0.4006973058637084,EBT,In-Store,False,None,Snowy,False,463,False,81,53,-28.0,False,1.0
20233512,2024-07-28,Sunday,21050,104,1008,4.0,664.28,0.16,2657.12,425.1392,2231.9808,397.4,642.3808,0.28780749368453346,Debit Card,Online,True,BOGO,Snowy,False,503,False,296,221,-75.0,False,1.0
20233513,2024-11-27,Wednesday,20943,146,1036,1.0,1030.88,0.31,1030.88,319.5728,711.3072,738.32,-27.0128,-0.03797627804133006,Credit Card,Online,True,BOGO,Sunny,False,24,True,161,213,52.0,False,2.0
20233514,2023-12-21,Thursday,20197,108,1003,2.0,1989.64,0.28,3979.28,1114.1984,2865.0816,1394.94,75.2016,0.026247629386890715,Gift Card,Curbside Pickup,True,Percentage Discount,Snowy,False,376,False,48,61,13.0,False,2.0
20233515,2023-12-11,Monday,20127,147,1020,4.0,359.66,0.0,1438.64,0.0,1438.64,190.07,678.36,0.47152866596229775,EBT,Online,False,None,Snowy,False,63,False,74,100,26.0,False,5.0
20233516,2024-11-08,Friday,20615,125,1047,4.0,375.64,0.16,1502.56,240.4096,1262.1504,273.17,169.4704,0.13427116134495534,Credit Card,Online,True,Loyalty Reward,Sunny,False,212,False,326,207,-119.0,False,1.0
20233517,2023-07-18,Tuesday,20596,128,1021,2.0,76.23,0.0,152.46,0.0,152.46,45.04,62.38,0.409156500065591,Gift Card,Curbside Pickup,False,None,Sunny,False,253,False,56,66,10.0,False,1.0
20233518,2023-11-29,Wednesday,20930,129,1019,2.0,1319.48,0.22,2638.96,580.5712,2058.3888,867.36,323.6688,0.15724376269439483,Credit Card,In-Store,True,Clearance,Cloudy,True,172,False,326,465,139.0,False,4.0
20233519,2024-04-08,Monday,20863,125,1003,2.0,1926.57,0.05,3853.14,192.657,3660.483,1394.94,870.603,0.23783828527546766,Debit Card,In-Store,True,BOGO,Sunny,False,200,False,125,80,-45.0,True,2.0
20233520,2024-06-17,Monday,20997,147,1006,2.0,292.54,0.0,585.08,0.0,585.08,163.55,257.98,0.4409311547138853,Debit Card,Online,False,None,Cloudy,False,60,False,365,295,-70.0,False,2.0
20233521,2024-08-08,Thursday,21097,135,1021,5.0,77.52,0.0,387.6,0.0,387.6,45.04,162.4,0.41898864809081526,Cash,Online,False,None,Sunny,False,296,False,179,137,-42.0,True,4.0
20233522,2023-04-08,Saturday,21127,150,1021,1.0,83.05,0.0,83.05,0.0,83.05,45.04,38.01,0.45767609873570136,EBT,Online,False,None,Stormy,False,1,True,38,23,-15.0,False,4.0
20233523,2023-12-05,Tuesday,20195,148,1049,5.0,165.11,0.0,825.55,0.0,825.55,117.26,239.25,0.28980679546968685,Cash,Mobile App,False,None,Cloudy,False,15,True,444,596,152.0,False,5.0
20233524,2024-11-09,Saturday,20019,109,1001,3.0,677.69,0.21,2033.07,426.9447,1606.1253,419.73,346.9353,0.21600761783654118,Digital Wallet,Curbside Pickup,True,Clearance,Stormy,False,274,False,265,238,-27.0,False,3.0
20233525,2024-06-02,Sunday,21091,127,1014,1.0,222.35,0.11,222.35,24.4585,197.8915,172.18,25.7115,0.12992725811871658,Gift Card,Online,True,Bundle Deal,Cloudy,False,97,False,427,542,115.0,False,5.0
20233526,2023-03-29,Wednesday,21080,119,1003,1.0,1951.09,0.25,1951.09,487.7725,1463.3175,1394.94,68.3775,0.04672772655284983,Debit Card,In-Store,True,Manufacturer Rebate,Cloudy,False,379,False,166,141,-25.0,False,2.0
20233527,2024-10-03,Thursday,20617,137,1034,2.0,1533.67,0.12,3067.34,368.0808,2699.2592,1145.68,407.8992,0.15111523932195908,Digital Wallet,In-Store,True,Loyalty Reward,Windy,False,6,True,257,320,63.0,False,2.0
20233528,2023-03-14,Tuesday,20980,132,1047,3.0,417.66,0.13,1252.98,162.8874,1090.0926,273.17,270.5826,0.24821983013186216,EBT,In-Store,True,BOGO,Cloudy,False,137,False,209,258,49.0,False,2.0
20233529,2023-11-09,Thursday,20149,144,1003,2.0,1918.54,0.0,3837.08,0.0,3837.08,1394.94,1047.2,0.2729158631042355,Debit Card,Curbside Pickup,False,None,Snowy,False,28,False,166,224,58.0,False,3.0
20233530,2023-04-23,Sunday,20794,134,1023,6.0,122.3,0.0,733.8,0.0,733.8,70.74,309.36,0.4215862632869992,Cash,Online,False,None,Sunny,False,3,True,73,82,9.0,False,4.0
20233531,2024-09-30,Monday,20470,104,1017,7.0,132.19,0.0,925.33,0.0,925.33,93.3,272.23,0.29419774566911255,EBT,Mobile App,False,None,Windy,False,14,True,307,287,-20.0,False,2.0
20233532,2023-12-16,Saturday,20053,137,1012,3.0,237.11,0.0,711.33,0.0,711.33,173.37,191.22,0.26882037872717307,Debit Card,In-Store,False,None,Sunny,False,431,False,426,446,20.0,False,2.0
20233533,2024-11-08,Friday,20887,138,1047,2.0,418.5,0.0,837.0,0.0,837.0,273.17,290.66,0.34726403823178015,Debit Card,Mobile App,False,None,Sunny,False,277,False,182,127,-55.0,False,3.0
20233534,2024-02-05,Monday,21080,119,1043,7.0,118.03,0.27,826.21,223.0767,603.1333,75.88,71.9733,0.11933232670124498,Digital Wallet,Mobile App,True,Loyalty Reward,Cloudy,False,2,True,298,270,-28.0,False,3.0
20233535,2023-04-24,Monday,21149,103,1017,2.0,132.98,0.0,265.96,0.0,265.96,93.3,79.36,0.2983907354489397,EBT,Curbside Pickup,False,None,Rainy,False,409,False,329,277,-52.0,False,3.0
20233536,2023-11-30,Thursday,20390,113,1042,3.0,421.67,0.24,1265.01,303.6024,961.4076,233.03,262.3176,0.27284743744484646,Gift Card,Mobile App,True,BOGO,Sunny,False,36,False,42,32,-10.0,True,3.0
20233537,2024-12-17,Tuesday,20010,126,1011,1.0,877.93,0.0,877.93,0.0,877.93,618.67,259.26,0.2953082819814792,Credit Card,In-Store,False,None,Cloudy,False,249,False,400,257,-143.0,False,3.0
20233538,2023-12-20,Wednesday,20370,136,1022,1.0,314.37,0.0,314.37,0.0,314.37,187.99,126.38,0.4020103699462417,Credit Card,Mobile App,False,None,Cloudy,False,227,False,466,367,-99.0,False,2.0
20233539,2024-11-23,Saturday,20147,122,1020,2.0,328.88,0.0,657.76,0.0,657.76,190.07,277.62,0.4220688396983702,Cash,Online,False,None,Cloudy,False,242,False,409,305,-104.0,False,1.0
20233540,2024-01-03,Wednesday,20276,127,1033,2.0,842.31,0.0,1684.62,0.0,1684.62,465.85,752.92,0.4469375882988448,EBT,Online,False,None,Snowy,False,391,False,329,214,-115.0,False,1.0
20233541,2024-12-27,Friday,21190,117,1017,1.0,126.21,0.28,126.21,35.3388,90.8712,93.3,-2.4288,-0.02672794020547775,Gift Card,Online,True,BOGO,Snowy,False,24,True,68,66,-2.0,False,5.0
20233542,2024-05-16,Thursday,20216,131,1003,1.0,1869.79,0.0,1869.79,0.0,1869.79,1394.94,474.85,0.25395900074339894,Digital Wallet,Online,False,None,Sunny,False,185,False,257,253,-4.0,False,1.0
20233543,2023-12-13,Wednesday,20371,120,1030,2.0,848.83,0.08,1697.66,135.8128,1561.8472,569.19,423.4672,0.27113228489957275,Gift Card,Mobile App,True,Percentage Discount,Windy,False,507,False,117,109,-8.0,False,1.0
20233544,2024-10-29,Tuesday,20359,131,1007,1.0,1130.11,0.06,1130.11,67.8066,1062.3034,637.12,425.1834,0.4002466715252912,Cash,Curbside Pickup,True,Bundle Deal,Sunny,False,104,False,179,153,-26.0,False,1.0
20233545,2024-07-20,Saturday,20317,136,1023,1.0,124.65,0.0,124.65,0.0,124.65,70.74,53.91,0.4324909747292419,Gift Card,In-Store,False,None,Sunny,False,227,False,414,370,-44.0,False,4.0
20233546,2023-04-21,Friday,20643,118,1049,7.0,162.98,0.21,1140.86,239.5806,901.2794,117.26,80.4594,0.08927242761789503,Debit Card,Online,True,BOGO,Rainy,False,82,False,111,126,15.0,False,4.0
20233547,2024-12-04,Wednesday,20310,131,1028,4.0,755.91,0.0,3023.64,0.0,3023.64,494.36,1046.2,0.3460067997512931,Digital Wallet,Curbside Pickup,False,None,Sunny,False,363,False,370,358,-12.0,False,3.0
20233548,2024-01-29,Monday,20589,122,1042,4.0,434.82,0.0,1739.28,0.0,1739.28,233.03,807.16,0.46407708937031417,Gift Card,In-Store,False,None,Stormy,False,118,False,192,186,-6.0,False,5.0
20233549,2024-04-07,Sunday,20002,126,1050,1.0,1261.51,0.0,1261.51,0.0,1261.51,742.28,519.23,0.41159404206070505,Gift Card,Mobile App,False,None,Cloudy,False,481,False,334,387,53.0,False,4.0
20233550,2024-05-13,Monday,20725,144,1036,1.0,1077.39,0.0,1077.39,0.0,1077.39,738.32,339.07,0.3147142631730386,EBT,In-Store,False,None,Sunny,False,85,False,465,471,6.0,False,3.0
20233551,2023-11-08,Wednesday,21183,115,1046,2.0,549.37,0.19,1098.74,208.7606,889.9794,345.33,199.3194,0.22395956580568044,EBT,Curbside Pickup,True,Manufacturer Rebate,Windy,False,195,False,86,97,11.0,False,4.0
20233552,2023-01-25,Wednesday,20071,126,1038,6.0,149.36,0.15,896.16,134.424,761.736,88.81,228.876,0.30046630328617796,EBT,In-Store,True,Manufacturer Rebate,Cloudy,False,124,False,300,403,103.0,False,5.0
20233553,2024-04-01,Monday,20788,134,1050,1.0,1295.93,0.12,1295.93,155.5116,1140.4184,742.28,398.1384,0.3491160788005525,Credit Card,Curbside Pickup,True,BOGO,Snowy,False,240,False,295,300,5.0,False,4.0
20233554,2024-12-24,Tuesday,20658,124,1024,4.0,499.04,0.0,1996.16,0.0,1996.16,283.62,861.68,0.4316688041038795,Cash,Online,False,None,Sunny,True,384,False,149,165,16.0,False,1.0
20233555,2023-11-23,Thursday,20576,107,1009,1.0,1770.86,0.0,1770.86,0.0,1770.86,1077.88,692.98,0.3913239894740408,Digital Wallet,Curbside Pickup,False,None,Stormy,False,464,False,259,332,73.0,False,4.0
20233556,2024-09-16,Monday,20869,130,1015,3.0,252.17,0.0,756.51,0.0,756.51,149.38,308.37,0.40762184240789945,Credit Card,Mobile App,False,None,Cloudy,False,399,False,419,487,68.0,False,5.0
20233557,2023-03-24,Friday,20112,124,1049,1.0,161.69,0.14,161.69,22.6366,139.0534,117.26,21.7934,0.15672684019232902,Digital Wallet,Curbside Pickup,True,BOGO,Sunny,False,302,False,164,131,-33.0,False,2.0
20233558,2023-11-23,Thursday,20033,135,1050,1.0,1314.01,0.08,1314.01,105.1208,1208.8892,742.28,466.6092,0.38598177566645486,Cash,Mobile App,True,Manufacturer Rebate,Sunny,False,493,False,368,501,133.0,False,1.0
20233559,2023-02-24,Friday,20281,141,1023,1.0,131.99,0.0,131.99,0.0,131.99,70.74,61.25,0.46405030684142745,Digital Wallet,In-Store,False,None,Snowy,False,217,False,38,34,-4.0,False,2.0
20233560,2024-05-28,Tuesday,20927,112,1045,6.0,225.33,0.17,1351.98,229.8366,1122.1434,159.92,162.6234,0.14492211957936924,EBT,Mobile App,True,Clearance,Cloudy,False,157,False,82,51,-31.0,False,4.0
20233561,2023-08-17,Thursday,20948,134,1022,2.0,333.8,0.0,667.6,0.0,667.6,187.99,291.62,0.43681845416417014,Digital Wallet,Curbside Pickup,False,None,Sunny,False,444,False,210,173,-37.0,False,1.0
20233562,2023-09-09,Saturday,20493,144,1048,6.0,275.77,0.0,1654.62,0.0,1654.62,184.37,548.4,0.33143561663705257,EBT,Curbside Pickup,False,None,Sunny,False,79,False,256,225,-31.0,True,3.0
20233563,2024-06-27,Thursday,20997,147,1013,7.0,182.61,0.0,1278.27,0.0,1278.27,118.75,447.02,0.34970702590219593,Gift Card,In-Store,False,None,Stormy,False,445,False,32,23,-9.0,False,1.0
20233564,2023-08-31,Thursday,20783,108,1014,6.0,221.6,0.0,1329.6,0.0,1329.6,172.18,296.52,0.223014440433213,Credit Card,In-Store,False,None,Cloudy,False,61,False,211,174,-37.0,False,4.0
20233565,2024-06-14,Friday,20777,124,1018,2.0,342.3,0.21,684.6,143.766,540.834,198.14,144.554,0.26727979379994615,EBT,Mobile App,True,Bundle Deal,Sunny,False,156,False,256,268,12.0,False,4.0
20233566,2023-12-16,Saturday,20473,101,1022,2.0,313.6,0.0,627.2,0.0,627.2,187.99,251.22,0.4005420918367347,Debit Card,Curbside Pickup,False,None,Stormy,False,42,False,214,129,-85.0,False,4.0
20233567,2023-03-08,Wednesday,20645,114,1039,5.0,97.79,0.0,488.95,0.0,488.95,71.53,131.3,0.26853461499130804,Credit Card,In-Store,False,None,Stormy,False,503,False,408,435,27.0,False,3.0
20233568,2024-10-21,Monday,20504,123,1011,2.0,911.0,0.08,1822.0,145.76,1676.24,618.67,438.9,0.26183601393595196,Credit Card,Curbside Pickup,True,Percentage Discount,Windy,False,456,False,44,45,1.0,False,3.0
20233569,2024-01-02,Tuesday,20077,143,1033,2.0,834.15,0.0,1668.3,0.0,1668.3,465.85,736.6,0.44152730324282197,Credit Card,Mobile App,False,None,Stormy,False,291,False,377,496,119.0,False,1.0
20233570,2024-08-11,Sunday,20815,117,1035,3.0,773.34,0.0,2320.02,0.0,2320.02,403.28,1110.18,0.4785217368815786,Credit Card,In-Store,False,None,Sunny,False,193,False,403,254,-149.0,False,4.0
20233571,2023-03-11,Saturday,20209,103,1033,2.0,803.06,0.0,1606.12,0.0,1606.12,465.85,674.42,0.4199063581799616,Debit Card,In-Store,False,None,Sunny,False,112,False,280,356,76.0,False,4.0
20233572,2023-08-20,Sunday,20777,124,1007,1.0,1035.36,0.11,1035.36,113.8896,921.4704,637.12,284.3504,0.3085833250856457,Cash,Mobile App,True,BOGO,Sunny,False,340,False,323,335,12.0,False,5.0
20233573,2023-11-10,Friday,20213,143,1040,1.0,93.25,0.15,93.25,13.9875,79.2625,47.28,31.9825,0.4035010250749093,Digital Wallet,Mobile App,True,Manufacturer Rebate,Cloudy,False,92,False,325,294,-31.0,False,5.0
20233574,2023-05-14,Sunday,20588,114,1026,4.0,220.97,0.0,883.88,0.0,883.88,130.01,363.84,0.41163958908449116,Debit Card,Online,False,None,Snowy,False,512,False,134,115,-19.0,False,4.0
20233575,2024-12-05,Thursday,21033,108,1013,3.0,180.94,0.0,542.82,0.0,542.82,118.75,186.57,0.34370509561180496,Digital Wallet,Curbside Pickup,False,None,Rainy,False,401,False,278,271,-7.0,False,4.0
20233576,2024-07-05,Friday,20783,108,1005,1.0,1082.15,0.0,1082.15,0.0,1082.15,774.22,307.93,0.28455389733401104,Credit Card,In-Store,False,None,Stormy,False,237,False,425,598,173.0,False,1.0
20233577,2024-08-04,Sunday,21081,105,1037,1.0,378.88,0.16,378.88,60.6208,318.2592,270.26,47.9992,0.1508179496460746,Gift Card,In-Store,True,BOGO,Stormy,False,246,False,133,174,41.0,False,2.0
20233578,2023-09-23,Saturday,20877,128,1004,4.0,717.54,0.06,2870.16,172.2096,2697.9504,445.03,917.8304,0.34019543131704716,Gift Card,Curbside Pickup,True,BOGO,Snowy,False,200,False,244,302,58.0,False,3.0
20233579,2024-03-18,Monday,20725,140,1027,7.0,62.91,0.0,440.37,0.0,440.37,37.44,178.29,0.4048640915593706,Debit Card,Curbside Pickup,False,None,Windy,False,2,True,382,260,-122.0,False,5.0
20233580,2024-11-28,Thursday,20225,102,1031,2.0,562.21,0.0,1124.42,0.0,1124.42,402.09,320.24,0.2848046103769055,Cash,Curbside Pickup,False,None,Sunny,True,271,False,41,34,-7.0,False,4.0
20233581,2024-12-20,Friday,20161,145,1032,1.0,949.02,0.0,949.02,0.0,949.02,572.31,376.71,0.3969463235758994,Digital Wallet,Curbside Pickup,False,None,Snowy,False,392,False,388,469,81.0,False,4.0
20233582,2023-04-25,Tuesday,20297,124,1041,1.0,668.7,0.0,668.7,0.0,668.7,486.05,182.65,0.2731419171526843,Gift Card,Curbside Pickup,False,None,Sunny,False,139,False,407,253,-154.0,False,2.0
20233583,2023-01-02,Monday,20781,128,1025,3.0,554.85,0.0,1664.55,0.0,1664.55,301.28,760.71,0.45700639812561966,Debit Card,Curbside Pickup,False,None,Stormy,False,271,False,71,96,25.0,False,5.0
20233584,2024-08-23,Friday,21173,122,1047,2.0,410.91,0.0,821.82,0.0,821.82,273.17,275.48,0.3352072229928695,Debit Card,Curbside Pickup,False,None,Cloudy,False,279,False,277,208,-69.0,False,4.0
20233585,2023-09-15,Friday,21175,111,1003,2.0,1888.11,0.26,3776.22,981.8172,2794.4028,1394.94,4.5228,0.0016185211380405624,Gift Card,Curbside Pickup,True,Loyalty Reward,Snowy,False,146,False,188,256,68.0,False,3.0
20233586,2023-08-27,Sunday,20419,129,1008,1.0,608.6,0.16,608.6,97.376,511.224,397.4,113.824,0.22264995383628322,EBT,In-Store,True,Bundle Deal,Sunny,False,371,False,305,260,-45.0,False,5.0
20233587,2024-03-30,Saturday,20416,119,1030,2.0,903.2,0.05,1806.4,90.32,1716.08,569.19,577.7,0.336639317514335,Digital Wallet,In-Store,True,Manufacturer Rebate,Cloudy,False,317,False,364,294,-70.0,False,5.0
20233588,2024-04-05,Friday,20442,143,1022,2.0,312.06,0.0,624.12,0.0,624.12,187.99,248.14,0.3975837979875665,Cash,Mobile App,False,None,Stormy,False,104,False,91,84,-7.0,False,4.0
20233589,2023-09-04,Monday,20742,106,1016,1.0,390.81,0.25,390.81,97.7025,293.1075,263.25,29.8575,0.10186535656712986,Gift Card,Online,True,Manufacturer Rebate,Sunny,False,344,False,95,65,-30.0,False,1.0
20233590,2024-10-22,Tuesday,20549,141,1050,2.0,1243.89,0.0,2487.78,0.0,2487.78,742.28,1003.22,0.40325913063052204,Debit Card,In-Store,False,None,Cloudy,False,188,False,427,521,94.0,False,5.0
20233591,2024-04-12,Friday,20640,102,1022,3.0,314.42,0.0,943.26,0.0,943.26,187.99,379.29,0.40210546402900577,Gift Card,In-Store,False,None,Sunny,False,144,False,355,390,35.0,False,1.0
20233592,2024-12-04,Wednesday,21031,135,1010,1.0,398.87,0.18,398.87,71.7966,327.0734,261.42,65.6534,0.20072986675162205,Cash,Online,True,BOGO,Windy,False,213,False,112,141,29.0,False,3.0
20233593,2023-09-23,Saturday,20061,107,1008,2.0,650.52,0.0,1301.04,0.0,1301.04,397.4,506.24,0.38910410133431717,EBT,Curbside Pickup,False,None,Cloudy,False,183,False,383,450,67.0,False,1.0
20233594,2024-05-29,Wednesday,21196,141,1030,2.0,924.95,0.0,1849.9,0.0,1849.9,569.19,711.52,0.3846261960105951,Debit Card,Online,False,None,Cloudy,False,182,False,316,374,58.0,False,5.0
20233595,2024-11-22,Friday,20651,112,1022,3.0,320.14,0.0,960.42,0.0,960.42,187.99,396.45,0.41278815518210776,EBT,Curbside Pickup,False,None,Windy,False,329,False,313,353,40.0,False,5.0
20233596,2023-08-05,Saturday,20421,108,1027,3.0,62.3,0.18,186.9,33.642,153.258,37.44,40.938,0.26711819285127036,Digital Wallet,Curbside Pickup,True,Manufacturer Rebate,Cloudy,False,15,True,367,515,148.0,False,2.0
20233597,2024-06-29,Saturday,20732,120,1016,4.0,387.8,0.0,1551.2,0.0,1551.2,263.25,498.2,0.3211707065497679,Gift Card,Online,False,None,Stormy,False,61,False,151,121,-30.0,False,1.0
20233598,2024-11-15,Friday,21099,116,1048,7.0,282.5,0.0,1977.5,0.0,1977.5,184.37,686.91,0.347362831858407,Gift Card,In-Store,False,None,Cloudy,False,61,False,142,135,-7.0,False,1.0
20233599,2024-10-13,Sunday,20560,107,1025,4.0,564.21,0.0,2256.84,0.0,2256.84,301.28,1051.72,0.46601442725226433,Gift Card,In-Store,False,None,Cloudy,False,279,False,120,93,-27.0,False,3.0
20233600,2023-12-19,Tuesday,21083,115,1006,7.0,282.35,0.06,1976.45,118.587,1857.863,163.55,713.013,0.38378125835973914,Gift Card,In-Store,True,Percentage Discount,Stormy,False,67,False,154,112,-42.0,False,4.0
